id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year
11204,8/14/2018,14:39,Tuesday,WILSON STATION,PUTD,3,6,N,YU,5596,Track Level Debris - Controllable,8,14,2018
11205,8/14/2018,14:45,Tuesday,SHEPPARD WEST STATION,TUMVS,7,10,N,YU,5596,Operator Violated Signal,8,14,2018
11206,8/14/2018,15:24,Tuesday,WILSON STATION,MUTO,5,8,N,YU,5756,Misc. Transportation Other - Employee Non-Chargeable,8,15,2018
11207,8/14/2018,15:43,Tuesday,KEELE STATION,TUNOA,3,5,W,BD,5012,No Operator Immediately Available ,8,15,2018
11208,8/14/2018,16:32,Tuesday,WILSON STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,8,16,2018
11209,8/14/2018,16:44,Tuesday,SHEPPARD WEST STATION,MUNOA,3,6,N,YU,0,No Operator Immediately Available - Not E.S.A. Related ,8,16,2018
11210,8/14/2018,17:51,Tuesday,BATHURST STATION,MUPAA,7,10,W,BD,5309,Passenger Assistance Alarm Activated - No Trouble Found,8,17,2018
11211,8/14/2018,18:02,Tuesday,BAY STATION,SUDP,7,9,E,BD,5258,Disorderly Patron,8,18,2018
11212,8/14/2018,19:00,Tuesday,BATHURST STATION,MUPR1,41,44,E,BD,5034,Priority One - Train in Contact With Person,8,19,2018
11213,8/14/2018,20:49,Tuesday,ST ANDREW STATION,TUMVS,3,6,N,YU,5471,Operator Violated Signal,8,20,2018
11214,8/14/2018,22:07,Tuesday,SHEPPARD WEST STATION,TUNOA,5,10,S,YU,5476,No Operator Immediately Available ,8,22,2018
11215,8/14/2018,22:41,Tuesday,COXWELL STATION,MUO,5,9,W,BD,5302,Miscellaneous Other,8,22,2018
11216,8/14/2018,23:36,Tuesday,BROADVIEW STATION,SUDP,4,9,E,BD,5008,Disorderly Patron,8,23,2018
11217,8/15/2018,6:12,Wednesday,KIPLING STATION,EUAL,5,10,E,BD,5000,Alternating Current,8,6,2018
11218,8/15/2018,6:13,Wednesday,MIDLAND STATION,ERDO,6,12,S,SRT,3008,Door Problems - Faulty Equipment,8,6,2018
11219,8/15/2018,6:39,Wednesday,MIDLAND STATION,ERDO,3,9,N,SRT,3013,Door Problems - Faulty Equipment,8,6,2018
11220,8/15/2018,6:50,Wednesday,KIPLING STATION,MUTO,3,5,E,BD,5226,Misc. Transportation Other - Employee Non-Chargeable,8,6,2018
11221,8/15/2018,6:53,Wednesday,KENNEDY BD STATION,MUSC,3,5,W,BD,5242,Miscellaneous Speed Control,8,6,2018
11222,8/15/2018,8:18,Wednesday,YONGE BLOOR BD STATION,EUDO,3,5,W,BD,5029,Door Problems - Faulty Equipment,8,8,2018
11223,8/15/2018,9:46,Wednesday,LESLIE STATION,TUOS,7,12,W,SHP,6166,Operator Overshot Platform,8,9,2018
11224,8/15/2018,10:12,Wednesday,COXWELL STATION,TUNIP,3,6,W,BD,5131,Operator Not In Position,8,10,2018
11225,8/15/2018,13:12,Wednesday,YONGE BLOOR BD STATION,SUDP,5,8,W,BD,5332,Disorderly Patron,8,13,2018
11226,8/15/2018,14:14,Wednesday,ELLESMERE STATION,ERNT,3,10,N,SRT,3015,Equipment - No Trouble Found,8,14,2018
11227,8/15/2018,14:23,Wednesday,FINCH STATION,EUPI,3,6,S,YU,5411,Propulsion System,8,14,2018
11228,8/15/2018,15:12,Wednesday,YORK MILLS STATION,TUMVS,7,10,N,YU,5786,Operator Violated Signal,8,15,2018
11229,8/15/2018,15:20,Wednesday,ST CLAIR WEST STATION,TUSC,4,7,N,YU,5476,Operator Overspeeding,8,15,2018
11230,8/15/2018,15:33,Wednesday,ROSEDALE STATION,TUO,3,6,S,YU,5781,Transportation Department - Other,8,15,2018
11231,8/15/2018,15:49,Wednesday,KENNEDY BD STATION,EUVA,3,6,W,BD,5242,Warning Alarm Systems,8,15,2018
11232,8/15/2018,15:54,Wednesday,ROSEDALE STATION,MUPAA,5,8,N,YU,5476,Passenger Assistance Alarm Activated - No Trouble Found,8,15,2018
11233,8/15/2018,16:46,Wednesday,VAUGHAN MC STATION,MUTO,3,5,S,YU,5786,Misc. Transportation Other - Employee Non-Chargeable,8,16,2018
11234,8/15/2018,17:04,Wednesday,QUEEN'S PARK STATION,MUPAA,3,6,N,YU,5986,Passenger Assistance Alarm Activated - No Trouble Found,8,17,2018
11235,8/15/2018,17:25,Wednesday,KENNEDY BD STATION,EUBK,3,6,E,BD,5077,Brakes,8,17,2018
11236,8/15/2018,18:05,Wednesday,ISLINGTON STATION,PUSTC,3,5,W,BD,5056,Signals - Track Circuit Problems,8,18,2018
11237,8/15/2018,18:10,Wednesday,KENNEDY BD STATION,MUNOA,3,6,W,YU,0,No Operator Immediately Available - Not E.S.A. Related ,8,18,2018
11238,8/15/2018,21:21,Wednesday,KENNEDY BD STATION,PUSNT,4,7,W,BD,5008,Signal Problem - No Trouble,8,21,2018
11239,8/16/2018,1:47,Thursday,DAVISVILLE STATION,PUSTC,3,8,N,YU,6041,Signals - Track Circuit Problems,8,1,2018
11240,8/16/2018,6:32,Thursday,JANE STATION,TUO,3,6,W,BD,5201,Transportation Department - Other,8,6,2018
11241,8/16/2018,8:11,Thursday,EGLINTON STATION,MUIR,4,6,S,YU,5661,Injured or ill Customer (On Train) - Medical Aid Refused,8,8,2018
11242,8/16/2018,8:50,Thursday,QUEEN STATION,MUIR,3,5,S,YU,6056,Injured or ill Customer (On Train) - Medical Aid Refused,8,8,2018
11243,8/16/2018,12:32,Thursday,DUFFERIN STATION,MUPAA,4,7,W,BD,5095,Passenger Assistance Alarm Activated - No Trouble Found,8,12,2018
11244,8/16/2018,13:26,Thursday,CHESTER STATION,MUSAN,3,6,W,BD,5201,Unsanitary Vehicle,8,13,2018
11245,8/16/2018,13:27,Thursday,KENNEDY BD STATION,TUNOA,3,6,W,BD,5264,No Operator Immediately Available ,8,13,2018
11246,8/16/2018,13:53,Thursday,KENNEDY BD STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,13,2018
11247,8/16/2018,15:14,Thursday,KIPLING STATION,MUI,3,6,W,BD,5225,Injured or ill Customer (On Train) - Transported,8,15,2018
11248,8/16/2018,15:20,Thursday,KEELE STATION,TUNIP,10,12,E,BD,5277,Operator Not In Position,8,15,2018
11249,8/16/2018,16:25,Thursday,VAUGHAN MC STATION,MUPAA,4,6,S,YU,5811,Passenger Assistance Alarm Activated - No Trouble Found,8,16,2018
11250,8/16/2018,16:34,Thursday,ST GEORGE BD STATION,MUD,4,6,E,BD,5172,Door Problems - Passenger Related,8,16,2018
11251,8/16/2018,17:19,Thursday,YORK MILLS STATION,MUIR,6,8,N,YU,5706,Injured or ill Customer (On Train) - Medical Aid Refused,8,17,2018
11252,8/16/2018,18:02,Thursday,YONGE BLOOR BD STATION,MUPAA,6,8,E,BD,5054,Passenger Assistance Alarm Activated - No Trouble Found,8,18,2018
11253,8/16/2018,19:08,Thursday,VICTORIA PARK STATION,TUMVS,3,5,E,BD,5089,Operator Violated Signal,8,19,2018
11254,8/16/2018,19:19,Thursday,FINCH STATION,MUO,3,5,S,YU,6091,Miscellaneous Other,8,19,2018
11255,8/16/2018,19:43,Thursday,SHEPPARD WEST STATION,MUPAA,3,5,N,YU,6126,Passenger Assistance Alarm Activated - No Trouble Found,8,19,2018
11256,8/16/2018,20:21,Thursday,YONGE BLOOR YUS STATION,MUIR,4,6,N,YU,5506,Injured or ill Customer (On Train) - Medical Aid Refused,8,20,2018
11257,8/16/2018,20:24,Thursday,SHEPPARD WEST STATION,TUNIP,3,6,S,YU,5851,Operator Not In Position,8,20,2018
11258,8/16/2018,20:38,Thursday,CHESTER STATION,MUSAN,3,6,E,BD,5275,Unsanitary Vehicle,8,20,2018
11259,8/17/2018,5:39,Friday,KENNEDY BD STATION,TUO,5,0,W,BD,0,Transportation Department - Other,8,5,2018
11260,8/17/2018,5:40,Friday,FINCH STATION,TUNOA,5,10,S,YU,5696,No Operator Immediately Available ,8,5,2018
11261,8/17/2018,6:40,Friday,KEELE STATION,MUI,5,7,E,BD,5259,Injured or ill Customer (On Train) - Transported,8,6,2018
11262,8/17/2018,6:48,Friday,WILSON STATION,PUSTS,5,9,N,YU,5466,Signals - Train Stops,8,6,2018
11263,8/17/2018,7:01,Friday,GREENWOOD STATION,MUTO,3,5,E,BD,5077,Misc. Transportation Other - Employee Non-Chargeable,8,7,2018
11264,8/17/2018,7:24,Friday,WARDEN STATION,MUDD,3,5,W,BD,5077,Door Problems - Debris Related,8,7,2018
11265,8/17/2018,9:12,Friday,KENNEDY BD STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,9,2018
11266,8/17/2018,10:00,Friday,COXWELL STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,10,2018
11267,8/17/2018,11:27,Friday,SHEPPARD WEST STATION,MUATC,10,13,N,YU,5591,ATC Project,8,11,2018
11268,8/17/2018,11:32,Friday,MCCOWAN STATION,PRSA,45,51,S,SRT,3002,Axle Counter Related,8,11,2018
11269,8/17/2018,11:53,Friday,DUNDAS WEST STATION,MUIE,3,6,E,BD,5362,Injured Employee,8,11,2018
11270,8/17/2018,13:00,Friday,ST PATRICK STATION,MUIR,3,6,N,YU,5456,Injured or ill Customer (On Train) - Medical Aid Refused,8,13,2018
11271,8/17/2018,13:21,Friday,SHEPPARD WEST STATION,TUNIP,5,8,S,YU,5606,Operator Not In Position,8,13,2018
11272,8/17/2018,13:52,Friday,KENNEDY BD STATION,EUNT,3,6,E,BD,5197,Equipment - No Trouble Found,8,13,2018
11273,8/17/2018,14:01,Friday,KENNEDY BD STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,14,2018
11274,8/17/2018,14:47,Friday,COXWELL STATION,MUSAN,5,8,W,BD,5224,Unsanitary Vehicle,8,14,2018
11275,8/17/2018,15:54,Friday,MIDLAND STATION,MRWEA,15,20,S,SRT,3008,Weather Reports / Related Delays,8,15,2018
11276,8/17/2018,16:52,Friday,MIDLAND STATION,MRWEA,5,10,S,SRT,3026,Weather Reports / Related Delays,8,16,2018
11277,8/17/2018,16:52,Friday,MIDLAND STATION,MRWEA,5,10,S,SRT,3008,Weather Reports / Related Delays,8,16,2018
11278,8/17/2018,17:19,Friday,KENNEDY BD STATION,MUSAN,3,5,W,BD,5229,Unsanitary Vehicle,8,17,2018
11279,8/17/2018,19:14,Friday,LAWRENCE STATION,MUIRS,3,6,N,YU,5626,Injured or ill Customer (In Station) - Medical Aid Refused,8,19,2018
11280,8/17/2018,21:31,Friday,ST GEORGE BD STATION,SUBT,102,105,E,BD,5154,Bomb Threat,8,21,2018
11281,8/17/2018,21:31,Friday,ST GEORGE YUS STATION,SUBT,102,105,S,YU,5636,Bomb Threat,8,21,2018
11282,8/17/2018,21:58,Friday,COXWELL STATION,MUPAA,3,6,E,BD,5266,Passenger Assistance Alarm Activated - No Trouble Found,8,21,2018
11283,8/17/2018,22:16,Friday,YONGE BLOOR YUS STATION,PUSNT,3,6,S,YU,5866,Signal Problem - No Trouble,8,22,2018
11284,8/18/2018,5:57,Saturday,ISLINGTON STATION,PUSI,3,7,W,BD,5022,Signals or Related Components Failure ,8,5,2018
11285,8/18/2018,6:04,Saturday,RUNNYMEDE STATION,MUSAN,4,8,W,BD,5129,Unsanitary Vehicle,8,6,2018
11286,8/18/2018,7:04,Saturday,WILSON STATION,EUVA,5,10,N,YU,5686,Warning Alarm Systems,8,7,2018
11287,8/18/2018,7:16,Saturday,ELLESMERE STATION,ERDO,3,10,S,SRT,3022,Door Problems - Faulty Equipment,8,7,2018
11288,8/18/2018,7:19,Saturday,SHEPPARD WEST STATION,EUYRD,5,10,N,YU,6126,Yard/Carhouse Related Problems,8,7,2018
11289,8/18/2018,7:59,Saturday,VAUGHAN MC STATION,MUTO,5,10,N,YU,6051,Misc. Transportation Other - Employee Non-Chargeable,8,7,2018
11290,8/18/2018,11:10,Saturday,EGLINTON STATION,TUNIP,3,6,N,YU,5951,Operator Not In Position,8,11,2018
11291,8/18/2018,12:23,Saturday,VAUGHAN MC STATION,MUTO,6,9,S,YU,5866,Misc. Transportation Other - Employee Non-Chargeable,8,12,2018
11292,8/18/2018,12:48,Saturday,SHEPPARD WEST STATION,MUIE,3,6,N,YU,5541,Injured Employee,8,12,2018
11293,8/18/2018,14:15,Saturday,ROSEDALE STATION,TUOS,4,7,S,YU,5431,Operator Overshot Platform,8,14,2018
11294,8/18/2018,14:26,Saturday,GREENWOOD STATION,MUPR1,38,42,E,BD,5343,Priority One - Train in Contact With Person,8,14,2018
11295,8/18/2018,15:06,Saturday,VICTORIA PARK STATION,MUPAA,4,8,E,BD,5202,Passenger Assistance Alarm Activated - No Trouble Found,8,15,2018
11296,8/18/2018,17:01,Saturday,WARDEN STATION,MUIR,13,18,E,BD,5186,Injured or ill Customer (On Train) - Medical Aid Refused,8,17,2018
11297,8/18/2018,20:48,Saturday,DUFFERIN STATION,SUDP,3,7,E,BD,5015,Disorderly Patron,8,20,2018
11298,8/18/2018,21:39,Saturday,FINCH STATION,MUIR,5,10,S,YU,6131,Injured or ill Customer (On Train) - Medical Aid Refused,8,21,2018
11299,8/18/2018,22:21,Saturday,EGLINTON STATION,EUNT,5,10,S,YU,6131,Equipment - No Trouble Found,8,22,2018
11300,8/18/2018,22:26,Saturday,YORK MILLS STATION,SUDP,4,9,S,YU,6071,Disorderly Patron,8,22,2018
11301,8/18/2018,22:34,Saturday,ST GEORGE YUS STATION,TUMVS,3,8,N,YU,6126,Operator Violated Signal,8,22,2018
11302,8/19/2018,1:27,Sunday,WELLESLEY STATION,MUDD,5,10,N,YU,5511,Door Problems - Debris Related,8,1,2018
11303,8/19/2018,8:08,Sunday,EGLINTON STATION,EUHV,5,10,N,YU,5551,High Voltage,8,8,2018
11304,8/19/2018,8:13,Sunday,DAVISVILLE STATION,EUCD,5,10,S,YU,5546,Consequential Delay (2nd Delay Same Fault),8,8,2018
11305,8/19/2018,8:27,Sunday,SHEPPARD-YONGE SHP STATION,TUMVS,5,10,E,SHP,6146,Operator Violated Signal,8,8,2018
11306,8/19/2018,9:14,Sunday,SHEPPARD WEST STATION,TUDOE,24,29,N,YU,5651,Doors Open in Error,8,9,2018
11307,8/19/2018,9:37,Sunday,DAVISVILLE STATION,MUPAA,3,8,S,YU,6116,Passenger Assistance Alarm Activated - No Trouble Found,8,9,2018
11308,8/19/2018,12:09,Sunday,SHEPPARD WEST STATION,MUPAA,3,7,S,YU,5466,Passenger Assistance Alarm Activated - No Trouble Found,8,12,2018
11309,8/19/2018,12:29,Sunday,LAWRENCE WEST STATION,EUBK,4,8,S,YU,5541,Brakes,8,12,2018
11310,8/19/2018,15:25,Sunday,SUMMERHILL STATION,TUOS,4,8,S,YU,5386,Operator Overshot Platform,8,15,2018
11311,8/19/2018,16:17,Sunday,DAVISVILLE STATION,SUDP,4,8,S,YU,5466,Disorderly Patron,8,16,2018
11312,8/19/2018,18:00,Sunday,KEELE STATION,MUI,7,12,W,BD,5311,Injured or ill Customer (On Train) - Transported,8,18,2018
11313,8/19/2018,19:27,Sunday,DUNDAS STATION,EUTRD,5,10,N,YU,5686,TR Cab Doors,8,19,2018
11314,8/19/2018,22:02,Sunday,SPADINA YUS STATION,EUBK,5,10,S,YU,5616,Brakes,8,22,2018
11315,8/19/2018,23:52,Sunday,KENNEDY BD STATION,MUIR,5,10,W,BD,5065,Injured or ill Customer (On Train) - Medical Aid Refused,8,23,2018
11316,8/20/2018,8:30,Monday,WARDEN STATION,SUDP,7,9,E,BD,5026,Disorderly Patron,8,8,2018
11317,8/20/2018,8:35,Monday,FINCH STATION,TUNIP,3,5,S,YU,5691,Operator Not In Position,8,8,2018
11318,8/20/2018,8:35,Monday,ST CLAIR WEST STATION,PUTIJ,10,12,S,YU,5406,Insulated Joint Related Problem,8,8,2018
11319,8/20/2018,13:45,Monday,WILSON STATION,TUNOA,3,6,N,YU,6001,No Operator Immediately Available ,8,13,2018
11320,8/20/2018,14:00,Monday,SUMMERHILL STATION,SUEAS,7,10,S,YU,5491,Emergency Alarm Station Activation,8,14,2018
11321,8/20/2018,14:16,Monday,SHEPPARD WEST STATION,TUNIP,6,9,N,YU,5661,Operator Not In Position,8,14,2018
11322,8/20/2018,14:35,Monday,EGLINTON STATION,MUTO,4,7,S,YU,5971,Misc. Transportation Other - Employee Non-Chargeable,8,14,2018
11323,8/20/2018,15:03,Monday,KEELE STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,15,2018
11324,8/20/2018,15:20,Monday,KEELE STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,15,2018
11325,8/20/2018,15:38,Monday,SHEPPARD WEST STATION,TUNOA,3,6,N,YU,5901,No Operator Immediately Available ,8,15,2018
11326,8/20/2018,15:40,Monday,KEELE STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,15,2018
11327,8/20/2018,16:00,Monday,KEELE STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,16,2018
11328,8/20/2018,18:00,Monday,SHEPPARD WEST STATION,TUNIP,6,8,N,YU,5531,Operator Not In Position,8,18,2018
11329,8/20/2018,18:05,Monday,SPADINA BD STATION,MUIS,10,13,E,BD,5335,Injured or ill Customer (In Station) - Transported,8,18,2018
11330,8/20/2018,19:45,Monday,DUFFERIN STATION,MUSAN,6,9,W,BD,5234,Unsanitary Vehicle,8,19,2018
11331,8/20/2018,20:03,Monday,SHEPPARD WEST STATION,TUSUP,6,8,N,YU,5921,Supervisory Error,8,20,2018
11332,8/20/2018,22:09,Monday,ELLESMERE STATION,ERDO,5,11,N,SRT,3001,Door Problems - Faulty Equipment,8,22,2018
11333,8/21/2018,6:06,Tuesday,DONLANDS STATION,MUNOA,5,10,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,6,2018
11334,8/21/2018,8:16,Tuesday,FINCH STATION,MUPAA,3,5,S,YU,5761,Passenger Assistance Alarm Activated - No Trouble Found,8,8,2018
11335,8/21/2018,9:01,Tuesday,WELLESLEY STATION,TUCC,5,7,N,YU,5741,Transit Control Related Problems,8,9,2018
11336,8/21/2018,9:09,Tuesday,EGLINTON STATION,EUO,3,5,S,YU,6086,RC&S Other,8,9,2018
11337,8/21/2018,11:30,Tuesday,KENNEDY BD STATION,EUNT,3,6,W,BD,5331,Equipment - No Trouble Found,8,11,2018
11338,8/21/2018,12:43,Tuesday,SHEPPARD WEST STATION,TUO,5,8,S,YU,5821,Transportation Department - Other,8,12,2018
11339,8/21/2018,13:42,Tuesday,LAWRENCE EAST STATION,ERWA,4,9,N,SRT,3011,Warning Alarm Systems,8,13,2018
11340,8/21/2018,15:03,Tuesday,KEELE STATION,MUNOA,3,5,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,15,2018
11341,8/21/2018,15:19,Tuesday,OLD MILL STATION,EUBK,4,8,W,BD,5309,Brakes,8,15,2018
11342,8/21/2018,15:20,Tuesday,KEELE STATION,MUNOA,3,5,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,15,2018
11343,8/21/2018,15:37,Tuesday,OSSINGTON STATION,SUDP,4,6,E,BD,5128,Disorderly Patron,8,15,2018
11344,8/21/2018,15:38,Tuesday,KENNEDY BD STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,15,2018
11345,8/21/2018,15:40,Tuesday,KEELE STATION,MUNOA,3,5,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,15,2018
11346,8/21/2018,16:00,Tuesday,KEELE STATION,MUNOA,3,5,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,16,2018
11347,8/21/2018,18:05,Tuesday,YONGE BLOOR BD STATION,MUIR,3,5,W,BD,5336,Injured or ill Customer (On Train) - Medical Aid Refused,8,18,2018
11348,8/21/2018,18:26,Tuesday,MCCOWAN STATION,TRNOA,5,10,S,SRT,0,No Operator Immediately Available ,8,18,2018
11349,8/21/2018,19:25,Tuesday,SHEPPARD WEST STATION,TUNIP,9,12,N,YU,5446,Operator Not In Position,8,19,2018
11350,8/21/2018,19:43,Tuesday,CASTLE FRANK STATION,MUPAA,3,6,W,BD,5005,Passenger Assistance Alarm Activated - No Trouble Found,8,19,2018
11351,8/21/2018,21:42,Tuesday,WARDEN STATION,PUSTC,5,10,E,BD,5317,Signals - Track Circuit Problems,8,21,2018
11352,8/22/2018,1:16,Wednesday,NORTH YORK CTR STATION,SUUT,15,20,S,YU,5751,Unauthorized at Track Level,8,1,2018
11353,8/22/2018,5:35,Wednesday,WARDEN STATION,SUDP,4,9,W,BD,5299,Disorderly Patron,8,5,2018
11354,8/22/2018,6:09,Wednesday,EGLINTON STATION,TUO,3,6,N,YU,6046,Transportation Department - Other,8,6,2018
11355,8/22/2018,7:04,Wednesday,GREENWOOD STATION,PUSNT,4,6,E,BD,5121,Signal Problem - No Trouble,8,7,2018
11356,8/22/2018,8:02,Wednesday,CHESTER STATION,PUTO,5,7,W,BD,5149,T&S Other,8,8,2018
11357,8/22/2018,9:03,Wednesday,YONGE BLOOR BD STATION,MUI,3,5,W,BD,5060,Injured or ill Customer (On Train) - Transported,8,9,2018
11358,8/22/2018,9:24,Wednesday,RUNNYMEDE STATION,EUDO,5,8,W,BD,5060,Door Problems - Faulty Equipment,8,9,2018
11359,8/22/2018,9:54,Wednesday,LAWRENCE WEST STATION,PUSSW,3,6,N,YU,5656,Track Switch Failure - Signal Related Problem,8,9,2018
11360,8/22/2018,10:07,Wednesday,LANSDOWNE STATION,MUIS,5,9,,BD,0,Injured or ill Customer (In Station) - Transported,8,10,2018
11361,8/22/2018,10:24,Wednesday,BAY STATION,MUIR,4,7,W,BD,5098,Injured or ill Customer (On Train) - Medical Aid Refused,8,10,2018
11362,8/22/2018,10:59,Wednesday,VICTORIA PARK STATION,PUSTC,3,6,E,BD,5273,Signals - Track Circuit Problems,8,10,2018
11363,8/22/2018,11:02,Wednesday,SHEPPARD WEST STATION,TUATC,3,6,N,YU,5476,ATC Operator Related,8,11,2018
11364,8/22/2018,13:46,Wednesday,WILSON STATION,EUYRD,4,7,N,YU,0,Yard/Carhouse Related Problems,8,13,2018
11365,8/22/2018,14:09,Wednesday,KENNEDY BD STATION,MUNOA,3,6,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,8,14,2018
11366,8/22/2018,14:40,Wednesday,SHEPPARD WEST STATION,TUNIP,7,10,N,YU,6061,Operator Not In Position,8,14,2018
11367,8/22/2018,15:21,Wednesday,KIPLING STATION,PUSCR,3,5,E,BD,5202,Subway Car Radio Fault ,8,15,2018
11368,8/22/2018,15:57,Wednesday,ELLESMERE STATION,ERDO,4,9,,SRT,3017,Door Problems - Faulty Equipment,8,15,2018
11369,8/22/2018,16:04,Wednesday,CHESTER STATION,PUTO,3,5,E,BD,5025,T&S Other,8,16,2018
11370,8/22/2018,16:11,Wednesday,VAUGHAN MC STATION,TUO,6,10,S,YU,5766,Transportation Department - Other,8,16,2018
11371,8/22/2018,16:49,Wednesday,SPADINA YUS STATION,MUIRS,3,5,N,YU,5641,Injured or ill Customer (In Station) - Medical Aid Refused,8,16,2018
11372,8/22/2018,16:58,Wednesday,KEELE STATION,TUNOA,3,5,E,BD,5201,No Operator Immediately Available ,8,16,2018
11373,8/22/2018,18:08,Wednesday,MAIN STREET STATION,MUTO,3,6,W,BD,5284,Misc. Transportation Other - Employee Non-Chargeable,8,18,2018
11374,8/22/2018,18:14,Wednesday,DONLANDS STATION,MUNOA,3,6,E,BD,5183,No Operator Immediately Available - Not E.S.A. Related ,8,18,2018
11375,8/22/2018,18:34,Wednesday,BROADVIEW STATION,MUDD,3,6,E,BD,5084,Door Problems - Debris Related,8,18,2018
11376,8/22/2018,18:54,Wednesday,KENNEDY BD STATION,EUPI,3,6,W,BD,5251,Propulsion System,8,18,2018
11377,8/22/2018,18:57,Wednesday,YONGE BLOOR YUS STATION,PUSNT,17,19,S,YU,5976,Signal Problem - No Trouble,8,18,2018
11378,8/22/2018,20:12,Wednesday,CASTLE FRANK STATION,SUDP,3,6,E,BD,5286,Disorderly Patron,8,20,2018
11379,8/22/2018,20:41,Wednesday,LAWRENCE WEST STATION,SUEAS,14,17,N,YU,5731,Emergency Alarm Station Activation,8,20,2018
11380,8/22/2018,20:52,Wednesday,YORK UNIVERSITY STATIO,MUD,7,10,N,YU,5386,Door Problems - Passenger Related,8,20,2018
11381,8/22/2018,23:11,Wednesday,BAY STATION,MUIS,4,8,E,BD,5154,Injured or ill Customer (In Station) - Transported,8,23,2018
11382,8/22/2018,23:14,Wednesday,ST GEORGE YUS STATION,SUUT,12,17,N,YU,5981,Unauthorized at Track Level,8,23,2018
11383,8/22/2018,23:17,Wednesday,CHRISTIE STATION,SUO,5,10,W,BD,5204,Passenger Other,8,23,2018
11384,8/23/2018,0:01,Thursday,CHESTER STATION,PUTO,5,10,W,BD,5182,T&S Other,8,0,2018
11385,8/23/2018,6:04,Thursday,MCCOWAN STATION,MRTO,5,10,S,SRT,3004,Timeout,8,6,2018
11386,8/23/2018,7:24,Thursday,VAUGHAN MC STATION,MUSAN,4,8,S,YU,5976,Unsanitary Vehicle,8,7,2018
11387,8/23/2018,8:23,Thursday,MIDLAND STATION,ERDO,6,11,S,SRT,3008,Door Problems - Faulty Equipment,8,8,2018
11388,8/23/2018,8:54,Thursday,QUEEN STATION,MUPAA,3,5,S,YU,5491,Passenger Assistance Alarm Activated - No Trouble Found,8,8,2018
11389,8/23/2018,11:10,Thursday,KENNEDY BD STATION,MUTO,3,6,E,BD,5235,Misc. Transportation Other - Employee Non-Chargeable,8,11,2018
11390,8/23/2018,11:22,Thursday,DUFFERIN STATION,EUDO,6,9,W,BD,5025,Door Problems - Faulty Equipment,8,11,2018
11391,8/23/2018,11:50,Thursday,KIPLING STATION,EUNT,3,6,E,BD,5060,Equipment - No Trouble Found,8,11,2018
11392,8/23/2018,11:51,Thursday,BAYVIEW STATION,MUPLB,19,24,E,SHP,6176,Fire/Smoke Plan B - Source TTC,8,11,2018
11393,8/23/2018,12:56,Thursday,OLD MILL STATION,PUTIJ,3,6,W,BD,5161,Insulated Joint Related Problem,8,12,2018
11394,8/23/2018,13:41,Thursday,BESSARION STATION,PUOPO,5,10,W,SHP,6141,OPTO (COMMS) Train Door Monitoring,8,13,2018
11395,8/23/2018,14:10,Thursday,SHEPPARD WEST STATION,MUATC,5,8,S,YU,5951,ATC Project,8,14,2018
11396,8/23/2018,14:12,Thursday,RUNNYMEDE STATION,MUD,4,7,W,BD,5329,Door Problems - Passenger Related,8,14,2018
11397,8/23/2018,15:05,Thursday,MCCOWAN STATION,PRO,5,10,S,SRT,3000,Other,8,15,2018
11398,8/23/2018,16:05,Thursday,COXWELL STATION,SUAE,3,5,W,BD,5136,Assault / Employee Involved,8,16,2018
11399,8/23/2018,16:15,Thursday,KENNEDY BD STATION,TUO,3,5,E,BD,5180,Transportation Department - Other,8,16,2018
11400,8/23/2018,16:27,Thursday,CHESTER STATION,PUTO,3,6,W,BD,5026,T&S Other,8,16,2018
11401,8/23/2018,18:09,Thursday,SHEPPARD WEST STATION,MUNOA,4,6,S,YU,5741,No Operator Immediately Available - Not E.S.A. Related ,8,18,2018
11402,8/23/2018,18:20,Thursday,KENNEDY BD STATION,TUNOA,3,5,W,BD,0,No Operator Immediately Available ,8,18,2018
11403,8/23/2018,20:35,Thursday,COXWELL STATION,SUDP,4,8,W,BD,5347,Disorderly Patron,8,20,2018
