,id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year,Time,Time_group
12003,12004,9/25/2018,8:11,Tuesday,PAPE STATION,MUDD,4,6,W,BD,5279,Door Problems - Debris Related,9,8,2018,8,b
12004,12005,9/25/2018,8:22,Tuesday,KIPLING STATION,EUDO,3,5,E,BD,5277,Door Problems - Faulty Equipment,9,8,2018,8,b
12005,12006,9/25/2018,8:43,Tuesday,EGLINTON STATION,MUIR,4,6,S,YU,5416,Injured or ill Customer (On Train) - Medical Aid Refused,9,8,2018,8,b
12006,12007,9/25/2018,10:10,Tuesday,KIPLING STATION,PUSI,36,40,W,BD,5039,Signals or Related Components Failure ,9,10,2018,10,c
12007,12008,9/25/2018,10:12,Tuesday,FINCH STATION,PUSNT,3,6,N,YU,5806,Signal Problem - No Trouble,9,10,2018,10,c
12008,12009,9/25/2018,10:42,Tuesday,WILSON STATION,PUSTC,5,8,N,YU,5761,Signals - Track Circuit Problems,9,10,2018,10,c
12009,12010,9/25/2018,11:15,Tuesday,CHRISTIE STATION,EUTR,3,6,W,BD,5014,Trucks,9,11,2018,11,c
12010,12011,9/25/2018,11:18,Tuesday,SHEPPARD WEST STATION,MUATC,5,8,N,YU,6006,ATC Project,9,11,2018,11,c
12011,12012,9/25/2018,11:26,Tuesday,MAIN STREET STATION,TUKEY,3,6,E,BD,5285,Two Drum Switch Keys Activated,9,11,2018,11,c
12012,12013,9/25/2018,12:08,Tuesday,OSSINGTON STATION,MUI,6,9,E,BD,5299,Injured or ill Customer (On Train) - Transported,9,12,2018,12,c
12013,12014,9/25/2018,14:06,Tuesday,CHESTER STATION,PUSCR,3,6,W,BD,5209,Subway Car Radio Fault ,9,14,2018,14,c
12014,12015,9/25/2018,15:04,Tuesday,EGLINTON STATION,MUIR,4,7,N,YU,5741,Injured or ill Customer (On Train) - Medical Aid Refused,9,15,2018,15,c
12015,12016,9/25/2018,16:09,Tuesday,FINCH STATION,MUPAA,3,6,S,YU,5676,Passenger Assistance Alarm Activated - No Trouble Found,9,16,2018,16,c
12016,12017,9/25/2018,16:31,Tuesday,ISLINGTON STATION,EUDO,4,6,E,BD,5072,Door Problems - Faulty Equipment,9,16,2018,16,c
12017,12018,9/25/2018,16:37,Tuesday,RUNNYMEDE STATION,TUKEY,4,6,E,BD,5347,Two Drum Switch Keys Activated,9,16,2018,16,c
12018,12019,9/25/2018,17:00,Tuesday,YORK MILLS STATION,SUAP,6,8,S,YU,5866,Assault / Patron Involved,9,17,2018,17,d
12019,12020,9/25/2018,17:24,Tuesday,KENNEDY BD STATION,EUNT,3,5,W,BD,5314,Equipment - No Trouble Found,9,17,2018,17,d
12020,12021,9/25/2018,17:34,Tuesday,KENNEDY BD STATION,EUCD,3,5,E,BD,5040,Consequential Delay (2nd Delay Same Fault),9,17,2018,17,d
12021,12022,9/25/2018,20:12,Tuesday,SHEPPARD WEST STATION,MUATC,14,17,N,YU,5886,ATC Project,9,20,2018,20,e
12022,12023,9/25/2018,23:09,Tuesday,LAWRENCE STATION,MUO,11,16,S,YU,5971,Miscellaneous Other,9,23,2018,23,e
12023,12024,9/26/2018,6:59,Wednesday,MCCOWAN STATION,ERTC,7,12,S,SRT,3024,Train Control - VOBC,9,6,2018,6,a
12024,12025,9/26/2018,7:22,Wednesday,YORK MILLS STATION,TUSC,3,5,S,YU,5751,Operator Overspeeding,9,7,2018,7,b
12025,12026,9/26/2018,7:41,Wednesday,NORTH YORK CTR STATION,PUSI,3,5,S,YU,5426,Signals or Related Components Failure ,9,7,2018,7,b
12026,12027,9/26/2018,8:06,Wednesday,SPADINA BD STATION,MUIR,3,5,E,BD,5303,Injured or ill Customer (On Train) - Medical Aid Refused,9,8,2018,8,b
12027,12028,9/26/2018,8:34,Wednesday,LAWRENCE STATION,MUIR,7,9,S,YU,5886,Injured or ill Customer (On Train) - Medical Aid Refused,9,8,2018,8,b
12028,12029,9/26/2018,9:01,Wednesday,DAVISVILLE STATION,PUSTC,3,5,N,YU,5666,Signals - Track Circuit Problems,9,9,2018,9,b
12029,12030,9/26/2018,11:32,Wednesday,YONGE BLOOR YUS STATION,MUPAA,3,6,S,YU,6061,Passenger Assistance Alarm Activated - No Trouble Found,9,11,2018,11,c
12030,12031,9/26/2018,13:34,Wednesday,OSSINGTON STATION,SUDP,4,7,W,BD,5163,Disorderly Patron,9,13,2018,13,c
12031,12032,9/26/2018,15:15,Wednesday,OLD MILL STATION,TUSC,4,6,E,BD,5155,Operator Overspeeding,9,15,2018,15,c
12032,12033,9/26/2018,17:40,Wednesday,SHEPPARD WEST STATION,TUNIP,5,7,N,YU,5756,Operator Not In Position,9,17,2018,17,d
12033,12034,9/26/2018,18:30,Wednesday,COXWELL STATION,TUNOA,3,5,E,BD,0,No Operator Immediately Available ,9,18,2018,18,d
12034,12035,9/26/2018,19:41,Wednesday,FINCH STATION,MUIR,3,5,N,YU,5416,Injured or ill Customer (On Train) - Medical Aid Refused,9,19,2018,19,d
12035,12036,9/26/2018,21:23,Wednesday,SHEPPARD-YONGE YUS STATION,EUBK,5,8,S,YU,5971,Brakes,9,21,2018,21,e
12036,12037,9/26/2018,23:05,Wednesday,YONGE BLOOR BD STATION,MUDD,3,7,W,BD,5336,Door Problems - Debris Related,9,23,2018,23,e
12037,12038,9/27/2018,2:04,Thursday,SHEPPARD WEST STATION,MUI,10,0,N,YU,5841,Injured or ill Customer (On Train) - Transported,9,2,2018,26,f
12038,12039,9/27/2018,7:16,Thursday,MAIN STREET STATION,EUTL,3,5,E,BD,5266,Trainline System,9,7,2018,7,b
12039,12040,9/27/2018,8:46,Thursday,YONGE BLOOR YUS STATION,MUI,3,5,S,YU,5591,Injured or ill Customer (On Train) - Transported,9,8,2018,8,b
12040,12041,9/27/2018,12:34,Thursday,HIGHWAY 407 STATION,MUPAA,7,10,N,YU,6066,Passenger Assistance Alarm Activated - No Trouble Found,9,12,2018,12,c
12041,12042,9/27/2018,12:58,Thursday,EGLINTON STATION,SUDP,5,8,S,YU,6001,Disorderly Patron,9,12,2018,12,c
12042,12043,9/27/2018,13:37,Thursday,SHEPPARD WEST STATION,MUATC,5,8,S,YU,6011,ATC Project,9,13,2018,13,c
12043,12044,9/27/2018,14:19,Thursday,KENNEDY BD STATION,MUSAN,3,6,E,BD,5150,Unsanitary Vehicle,9,14,2018,14,c
12044,12045,9/27/2018,15:58,Thursday,YONGE BLOOR YUS STATION,SUDP,4,7,N,YU,5606,Disorderly Patron,9,15,2018,15,c
12045,12046,9/27/2018,16:07,Thursday,KEELE STATION,MUI,8,10,W,BD,5006,Injured or ill Customer (On Train) - Transported,9,16,2018,16,c
12046,12047,9/27/2018,16:32,Thursday,WOODBINE STATION,SUDP,5,7,E,BD,5046,Disorderly Patron,9,16,2018,16,c
12047,12048,9/27/2018,16:52,Thursday,ST GEORGE BD STATION,SUUT,6,8,E,BD,5285,Unauthorized at Track Level,9,16,2018,16,c
12048,12049,9/27/2018,18:55,Thursday,EGLINTON STATION,SUEAS,9,13,N,YU,6136,Emergency Alarm Station Activation,9,18,2018,18,d
12049,12050,9/27/2018,19:27,Thursday,KENNEDY BD STATION,EUBK,10,13,E,BD,5314,Brakes,9,19,2018,19,d
12050,12051,9/27/2018,20:05,Thursday,KENNEDY BD STATION,TUNIP,3,7,E,BD,5252,Operator Not In Position,9,20,2018,20,e
12051,12052,9/27/2018,20:48,Thursday,YONGE BLOOR YUS STATION,MUPAA,3,6,N,YU,5641,Passenger Assistance Alarm Activated - No Trouble Found,9,20,2018,20,e
12052,12053,9/28/2018,0:22,Friday,SHEPPARD WEST STATION,TUNOA,5,10,S,YU,5656,No Operator Immediately Available ,9,0,2018,24,e
12053,12054,9/28/2018,1:08,Friday,SHEPPARD WEST STATION,MUATC,10,20,N,YU,5496,ATC Project,9,1,2018,25,e
12054,12055,9/28/2018,6:00,Friday,MCCOWAN STATION,ERWA,10,15,N,SRT,3024,Warning Alarm Systems,9,6,2018,6,a
12055,12056,9/28/2018,7:20,Friday,KIPLING STATION,MUTO,5,7,E,BD,5258,Misc. Transportation Other - Employee Non-Chargeable,9,7,2018,7,b
12056,12057,9/28/2018,8:02,Friday,MUSEUM STATION,EUTRD,3,5,S,YU,6061,TR Cab Doors,9,8,2018,8,b
12057,12058,9/28/2018,8:12,Friday,FINCH STATION,TUNIP,3,5,S,YU,5101,Operator Not In Position,9,8,2018,8,b
12058,12059,9/28/2018,8:51,Friday,BROADVIEW STATION,SUDP,17,19,W,BD,5237,Disorderly Patron,9,8,2018,8,b
12059,12060,9/28/2018,12:33,Friday,VAUGHAN MC STATION,MUATC,7,10,S,YU,5761,ATC Project,9,12,2018,12,c
12060,12061,9/28/2018,15:28,Friday,KIPLING STATION,SUEAS,4,6,E,BD,5271,Emergency Alarm Station Activation,9,15,2018,15,c
12061,12062,9/28/2018,16:19,Friday,LAWRENCE WEST STATION,SUAP,21,23,S,YU,5521,Assault / Patron Involved,9,16,2018,16,c
12062,12063,9/28/2018,16:54,Friday,YORK MILLS STATION,MUPAA,4,6,N,YU,5506,Passenger Assistance Alarm Activated - No Trouble Found,9,16,2018,16,c
12063,12064,9/28/2018,18:53,Friday,PAPE STATION,PUSTS,5,7,E,BD,5163,Signals - Train Stops,9,18,2018,18,d
12064,12065,9/28/2018,20:21,Friday,SHEPPARD WEST STATION,SUDP,4,6,S,YU,5536,Disorderly Patron,9,20,2018,20,e
12065,12066,9/28/2018,22:25,Friday,FINCH STATION,EUTL,5,10,S,YU,5741,Trainline System,9,22,2018,22,e
12066,12067,9/28/2018,23:12,Friday,DUPONT STATION,EUBK,8,13,N,YU,5686,Brakes,9,23,2018,23,e
12067,12068,9/28/2018,23:38,Friday,MCCOWAN STATION,MRSAN,6,12,N,SRT,3013,Unsanitary Vehicle,9,23,2018,23,e
12068,12069,9/29/2018,0:20,Saturday,ST ANDREW STATION,MUIRS,3,8,N,YU,5516,Injured or ill Customer (In Station) - Medical Aid Refused,9,0,2018,24,e
12069,12070,9/29/2018,0:23,Saturday,WELLESLEY STATION,MUIR,3,8,N,YU,5866,Injured or ill Customer (On Train) - Medical Aid Refused,9,0,2018,24,e
12070,12071,9/29/2018,0:36,Saturday,ST GEORGE YUS STATION,MUI,5,10,N,YU,5636,Injured or ill Customer (On Train) - Transported,9,0,2018,24,e
12071,12072,9/29/2018,1:02,Saturday,ST PATRICK STATION,MUIR,3,6,S,YU,5881,Injured or ill Customer (On Train) - Medical Aid Refused,9,1,2018,25,e
12072,12073,9/29/2018,1:54,Saturday,KIPLING STATION,MUWR,10,15,E,BD,5370,Work Refusal,9,1,2018,25,e
12073,12074,9/29/2018,7:02,Saturday,VAUGHAN MC STATION,EUATC,5,10,S,YU,5411,ATC RC&S Equipment,9,7,2018,7,b
12074,12075,9/29/2018,9:42,Saturday,KENNEDY BD STATION,EUNT,4,8,W,BD,5296,Equipment - No Trouble Found,9,9,2018,9,b
12075,12076,9/29/2018,11:46,Saturday,MCCOWAN STATION,MRIE,6,12,S,SRT,3002,Injured Employee,9,11,2018,11,c
12076,12077,9/29/2018,12:32,Saturday,ROSEDALE STATION,SUAP,3,5,N,YU,6036,Assault / Patron Involved,9,12,2018,12,c
12077,12078,9/29/2018,14:09,Saturday,KENNEDY BD STATION,EUBO,4,8,W,BD,5217,Body,9,14,2018,14,c
12078,12079,9/29/2018,14:50,Saturday,ST CLAIR WEST STATION,EUBO,3,6,S,YU,5901,Body,9,14,2018,14,c
12079,12080,9/29/2018,15:08,Saturday,KENNEDY BD STATION,SUDP,4,8,E,BD,5356,Disorderly Patron,9,15,2018,15,c
12080,12081,9/29/2018,15:09,Saturday,MCCOWAN STATION,SRDP,5,10,,SRT,3009,Disorderly Patron,9,15,2018,15,c
12081,12082,9/29/2018,15:46,Saturday,EGLINTON WEST STATION,TUOS,3,6,S,YU,6116,Operator Overshot Platform,9,15,2018,15,c
12082,12083,9/29/2018,16:01,Saturday,QUEEN'S PARK STATION,SUDP,3,6,N,YU,5771,Disorderly Patron,9,16,2018,16,c
12083,12084,9/29/2018,16:55,Saturday,MAIN STREET STATION,MUPAA,3,7,E,BD,5041,Passenger Assistance Alarm Activated - No Trouble Found,9,16,2018,16,c
12084,12085,9/29/2018,17:38,Saturday,KENNEDY BD STATION,SUPOL,7,11,W,BD,5321,Held By Polce - Non-TTC Related,9,17,2018,17,d
12085,12086,9/29/2018,18:32,Saturday,YONGE BLOOR YUS STATION,MUPAA,3,6,N,YU,5396,Passenger Assistance Alarm Activated - No Trouble Found,9,18,2018,18,d
12086,12087,9/29/2018,18:42,Saturday,BAY STATION,MUI,5,9,W,BD,5123,Injured or ill Customer (On Train) - Transported,9,18,2018,18,d
12087,12088,9/29/2018,19:18,Saturday,WILSON STATION,EUYRD,3,6,N,YU,5436,Yard/Carhouse Related Problems,9,19,2018,19,d
12088,12089,9/29/2018,20:03,Saturday,ST GEORGE BD STATION,SUDP,3,7,E,BD,5336,Disorderly Patron,9,20,2018,20,e
12089,12090,9/29/2018,20:45,Saturday,QUEEN'S PARK STATION,MUPAA,3,8,N,YU,5966,Passenger Assistance Alarm Activated - No Trouble Found,9,20,2018,20,e
12090,12091,9/29/2018,21:22,Saturday,CHESTER STATION,EUBK,3,7,E,BD,5050,Brakes,9,21,2018,21,e
12091,12092,9/29/2018,21:33,Saturday,KENNEDY SRT STATION,MRO,6,12,S,SRT,3005,Miscellaneous Other,9,21,2018,21,e
12092,12093,9/29/2018,21:51,Saturday,CASTLE FRANK STATION,SUDP,12,16,E,BD,5161,Disorderly Patron,9,21,2018,21,e
12093,12094,9/30/2018,0:48,Sunday,SHEPPARD WEST STATION,MUATC,5,15,N,YU,5996,ATC Project,9,0,2018,24,e
12094,12095,9/30/2018,0:53,Sunday,KENNEDY BD STATION,EUBK,26,30,E,BD,5041,Brakes,9,0,2018,24,e
12095,12096,9/30/2018,6:53,Sunday,SHEPPARD WEST STATION,MUATC,5,15,N,YU,6111,ATC Project,9,6,2018,6,a
12096,12097,9/30/2018,7:07,Sunday,DOWNSVIEW PARK STATION,MUATC,10,20,N,YU,6111,ATC Project,9,7,2018,7,b
12097,12098,9/30/2018,12:54,Sunday,CHRISTIE STATION,MUI,3,5,W,BD,5183,Injured or ill Customer (On Train) - Transported,9,12,2018,12,c
12098,12099,9/30/2018,13:53,Sunday,ELLESMERE STATION,MRPAA,3,9,N,SRT,3013,Passenger Assistance Alarm Activated - No Trouble Found,9,13,2018,13,c
12099,12100,9/30/2018,17:56,Sunday,WILSON STATION,TUMVS,5,10,N,YU,5661,Operator Violated Signal,9,17,2018,17,d
12100,12101,9/30/2018,18:23,Sunday,SHEPPARD WEST STATION,MUATC,5,10,N,YU,5661,ATC Project,9,18,2018,18,d
12101,12102,9/30/2018,18:39,Sunday,SHEPPARD WEST STATION,TUATC,6,11,N,YU,6121,ATC Operator Related,9,18,2018,18,d
12102,12103,9/30/2018,19:05,Sunday,VAUGHAN MC STATION,MUTO,6,11,S,YU,6126,Misc. Transportation Other - Employee Non-Chargeable,9,19,2018,19,d
12103,12104,9/30/2018,19:35,Sunday,ST GEORGE BD STATION,MUI,4,8,E,BD,5329,Injured or ill Customer (On Train) - Transported,9,19,2018,19,d
12104,12105,9/30/2018,20:44,Sunday,SHEPPARD WEST STATION,MUATC,10,15,N,YU,5661,ATC Project,9,20,2018,20,e
12105,12106,9/30/2018,21:40,Sunday,SHEPPARD WEST STATION,MUATC,11,16,N,YU,5796,ATC Project,9,21,2018,21,e
12106,12107,9/30/2018,21:46,Sunday,VAUGHAN MC STATION,MUATC,5,10,S,YU,6126,ATC Project,9,21,2018,21,e
12107,12108,9/30/2018,23:08,Sunday,SHEPPARD WEST STATION,MUATC,8,13,N,YU,5886,ATC Project,9,23,2018,23,e
12108,12109,10/1/2018,1:18,Monday,YONGE BLOOR YUS STATION,MUI,7,11,S,YU,5741,Injured or ill Customer (On Train) - Transported,10,1,2018,25,e
12109,12110,10/1/2018,5:41,Monday,DAVISVILLE STATION,MUCL,5,10,N,YU,5536,Divisional Clerk Related,10,5,2018,29,f
12110,12111,10/1/2018,5:46,Monday,MCCOWAN STATION,ERDO,8,18,S,SRT,3022,Door Problems - Faulty Equipment,10,5,2018,29,f
12111,12112,10/1/2018,5:51,Monday,KEELE STATION,PUTWZ,5,10,W,BD,5116,Work Zone Problems - Track,10,5,2018,29,f
12112,12113,10/1/2018,5:52,Monday,CHRISTIE STATION,PUTWZ,4,0,W,BD,5261,Work Zone Problems - Track,10,5,2018,29,f
12113,12114,10/1/2018,7:01,Monday,KIPLING STATION,SUCOL,4,6,W,BD,5129,Collector Booth Alarm Activated,10,7,2018,7,b
12114,12115,10/1/2018,8:32,Monday,ST GEORGE BD STATION,MUIR,4,6,E,BD,5361,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12115,12116,10/1/2018,8:35,Monday,QUEEN STATION,MUIR,3,5,S,YU,5991,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12116,12117,10/1/2018,8:47,Monday,ISLINGTON STATION,EUBK,3,5,W,BD,5296,Brakes,10,8,2018,8,b
12117,12118,10/1/2018,10:38,Monday,COLLEGE STATION,MUPAA,3,5,S,YU,5471,Passenger Assistance Alarm Activated - No Trouble Found,10,10,2018,10,c
12118,12119,10/1/2018,10:48,Monday,GREENWOOD STATION,MUPAA,3,5,E,BD,5271,Passenger Assistance Alarm Activated - No Trouble Found,10,10,2018,10,c
12119,12120,10/1/2018,11:18,Monday,KIPLING STATION,MUTO,3,6,E,BD,5196,Misc. Transportation Other - Employee Non-Chargeable,10,11,2018,11,c
12120,12121,10/1/2018,13:46,Monday,OLD MILL STATION,EUTR,4,7,E,BD,5051,Trucks,10,13,2018,13,c
12121,12122,10/1/2018,14:03,Monday,SHEPPARD WEST STATION,MUATC,10,13,N,YU,6051,ATC Project,10,14,2018,14,c
12122,12123,10/1/2018,14:37,Monday,SHEPPARD WEST STATION,MUATC,5,8,N,YU,6101,ATC Project,10,14,2018,14,c
12123,12124,10/1/2018,16:36,Monday,ST CLAIR WEST STATION,SUDP,4,6,S,YU,5531,Disorderly Patron,10,16,2018,16,c
12124,12125,10/1/2018,17:27,Monday,COXWELL STATION,TUO,6,8,E,BD,5097,Transportation Department - Other,10,17,2018,17,d
12125,12126,10/1/2018,19:02,Monday,OSGOODE STATION,PUSCR,3,5,N,YU,5456,Subway Car Radio Fault ,10,19,2018,19,d
12126,12127,10/1/2018,19:57,Monday,DAVISVILLE STATION,MUO,4,7,N,YU,6011,Miscellaneous Other,10,19,2018,19,d
12127,12128,10/1/2018,20:11,Monday,KENNEDY BD STATION,MUDD,4,7,E,BD,5147,Door Problems - Debris Related,10,20,2018,20,e
12128,12129,10/1/2018,20:23,Monday,VAUGHAN MC STATION,MUI,5,10,S,YU,5091,Injured or ill Customer (On Train) - Transported,10,20,2018,20,e
12129,12130,10/1/2018,21:26,Monday,ST CLAIR WEST STATION,SUDP,3,6,S,YU,5411,Disorderly Patron,10,21,2018,21,e
12130,12131,10/1/2018,22:19,Monday,ST PATRICK STATION,MUIR,5,10,S,YU,5951,Injured or ill Customer (On Train) - Medical Aid Refused,10,22,2018,22,e
12131,12132,10/1/2018,23:48,Monday,BROADVIEW STATION,SUDP,5,10,E,BD,5299,Disorderly Patron,10,23,2018,23,e
12132,12133,10/2/2018,0:11,Tuesday,DUNDAS WEST STATION,SUDP,3,8,W,BD,5095,Disorderly Patron,10,0,2018,24,e
12133,12134,10/2/2018,8:17,Tuesday,LAWRENCE STATION,MUPAA,3,5,S,YU,5741,Passenger Assistance Alarm Activated - No Trouble Found,10,8,2018,8,b
12134,12135,10/2/2018,8:22,Tuesday,KING STATION,MUIR,5,7,S,YU,6006,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12135,12136,10/2/2018,9:17,Tuesday,MUSEUM STATION,TUOS,4,6,N,YU,5461,Operator Overshot Platform,10,9,2018,9,b
12136,12137,10/2/2018,9:45,Tuesday,DON MILLS STATION,TUOPO,6,11,E,SHP,6176,OPTO Operator Related,10,9,2018,9,b
12137,12138,10/2/2018,10:22,Tuesday,EGLINTON STATION,MUIR,3,5,S,YU,5591,Injured or ill Customer (On Train) - Medical Aid Refused,10,10,2018,10,c
12138,12139,10/2/2018,13:42,Tuesday,ISLINGTON STATION,MUTD,4,7,W,BD,5160,Training Department Related Delays,10,13,2018,13,c
12139,12140,10/2/2018,14:25,Tuesday,WARDEN STATION,EUBO,3,5,W,BD,5215,Body,10,14,2018,14,c
12140,12141,10/2/2018,14:32,Tuesday,SPADINA YUS STATION,SUEAS,12,15,S,YU,5476,Emergency Alarm Station Activation,10,14,2018,14,c
12141,12142,10/2/2018,14:36,Tuesday,ST GEORGE YUS STATION,SUDP,6,9,S,YU,5751,Disorderly Patron,10,14,2018,14,c
12142,12143,10/2/2018,15:32,Tuesday,MAIN STREET STATION,PUSTS,5,8,E,BD,5030,Signals - Train Stops,10,15,2018,15,c
12143,12144,10/2/2018,15:42,Tuesday,ST CLAIR STATION,MUIR,3,6,N,YU,5906,Injured or ill Customer (On Train) - Medical Aid Refused,10,15,2018,15,c
12144,12145,10/2/2018,15:46,Tuesday,CHESTER STATION,EUPI,4,6,W,BD,5033,Propulsion System,10,15,2018,15,c
12145,12146,10/2/2018,16:10,Tuesday,DONLANDS STATION,EUCD,3,5,E,BD,5312,Consequential Delay (2nd Delay Same Fault),10,16,2018,16,c
12146,12147,10/2/2018,16:30,Tuesday,BATHURST STATION,SUDP,8,10,E,BD,5069,Disorderly Patron,10,16,2018,16,c
12147,12148,10/2/2018,17:47,Tuesday,YONGE BLOOR BD STATION,TUS,3,5,E,BD,5212,Crew Unable to Maintain Schedule,10,17,2018,17,d
12148,12149,10/2/2018,20:15,Tuesday,SHEPPARD WEST STATION,EUBO,9,12,S,YU,5596,Body,10,20,2018,20,e
12149,12150,10/2/2018,20:22,Tuesday,BAYVIEW STATION,SUEAS,13,18,E,SHP,6166,Emergency Alarm Station Activation,10,20,2018,20,e
12150,12151,10/2/2018,20:26,Tuesday,CASTLE FRANK STATION,TUOS,3,6,W,BD,5212,Operator Overshot Platform,10,20,2018,20,e
12151,12152,10/2/2018,20:51,Tuesday,KENNEDY BD STATION,MUTO,5,10,W,BD,5352,Misc. Transportation Other - Employee Non-Chargeable,10,20,2018,20,e
12152,12153,10/2/2018,21:52,Tuesday,KIPLING STATION,SUO,3,7,E,BD,5271,Passenger Other,10,21,2018,21,e
12153,12154,10/3/2018,0:51,Wednesday,FINCH STATION,TUO,4,9,S,YU,5456,Transportation Department - Other,10,0,2018,24,e
12154,12155,10/3/2018,1:18,Wednesday,EGLINTON STATION,MUO,15,20,N,YU,5551,Miscellaneous Other,10,1,2018,25,e
12155,12156,10/3/2018,5:15,Wednesday,NORTH YORK CTR STATION,PUSTC,4,0,S,YU,5916,Signals - Track Circuit Problems,10,5,2018,29,f
12156,12157,10/3/2018,7:39,Wednesday,DUNDAS WEST STATION,MUDD,3,5,E,BD,5365,Door Problems - Debris Related,10,7,2018,7,b
12157,12158,10/3/2018,8:15,Wednesday,FINCH STATION,TUO,5,7,S,YU,5996,Transportation Department - Other,10,8,2018,8,b
12158,12159,10/3/2018,9:34,Wednesday,QUEEN STATION,SUEAS,8,10,N,YU,5521,Emergency Alarm Station Activation,10,9,2018,9,b
12159,12160,10/3/2018,10:26,Wednesday,SHEPPARD WEST STATION,EUO,3,6,S,YU,6116,RC&S Other,10,10,2018,10,c
12160,12161,10/3/2018,12:04,Wednesday,OSGOODE STATION,TUO,3,6,S,YU,5536,Transportation Department - Other,10,12,2018,12,c
12161,12162,10/3/2018,12:08,Wednesday,SHEPPARD WEST STATION,MUATC,14,17,N,YU,5426,ATC Project,10,12,2018,12,c
12162,12163,10/3/2018,14:41,Wednesday,LAWRENCE WEST STATION,SUEAS,12,15,N,YU,5436,Emergency Alarm Station Activation,10,14,2018,14,c
12163,12164,10/3/2018,15:21,Wednesday,FINCH STATION,MUTO,3,6,S,YU,5826,Misc. Transportation Other - Employee Non-Chargeable,10,15,2018,15,c
12164,12165,10/3/2018,15:52,Wednesday,CHESTER STATION,EUNT,7,9,W,BD,5207,Equipment - No Trouble Found,10,15,2018,15,c
12165,12166,10/3/2018,16:00,Wednesday,ST CLAIR STATION,EUBK,8,11,N,YU,5471,Brakes,10,16,2018,16,c
12166,12167,10/3/2018,18:13,Wednesday,FINCH STATION,MUO,3,5,S,YU,6036,Miscellaneous Other,10,18,2018,18,d
12167,12168,10/3/2018,18:22,Wednesday,ST GEORGE BD STATION,SUDP,3,5,W,BD,5027,Disorderly Patron,10,18,2018,18,d
12168,12169,10/3/2018,18:56,Wednesday,VICTORIA PARK STATION,TUO,3,6,W,BD,5334,Transportation Department - Other,10,18,2018,18,d
12169,12170,10/4/2018,6:04,Thursday,VAUGHAN MC STATION,MUWR,10,14,S,YU,0,Work Refusal,10,6,2018,6,a
12170,12171,10/4/2018,6:09,Thursday,DAVISVILLE STATION,PUSTS,3,6,N,YU,5711,Signals - Train Stops,10,6,2018,6,a
12171,12172,10/4/2018,6:39,Thursday,SHEPPARD WEST STATION,MUWR,5,10,N,YU,0,Work Refusal,10,6,2018,6,a
12172,12173,10/4/2018,8:14,Thursday,KIPLING STATION,EUNT,3,5,E,BD,5229,Equipment - No Trouble Found,10,8,2018,8,b
12173,12174,10/4/2018,9:21,Thursday,WELLESLEY STATION,MUSAN,7,9,S,YU,6136,Unsanitary Vehicle,10,9,2018,9,b
12174,12175,10/4/2018,9:24,Thursday,COXWELL STATION,EUNT,3,5,E,BD,5223,Equipment - No Trouble Found,10,9,2018,9,b
12175,12176,10/4/2018,9:38,Thursday,DAVISVILLE STATION,MUTO,3,5,S,YU,5936,Misc. Transportation Other - Employee Non-Chargeable,10,9,2018,9,b
12176,12177,10/4/2018,13:06,Thursday,ST GEORGE BD STATION,EUNT,4,7,E,BD,5095,Equipment - No Trouble Found,10,13,2018,13,c
12177,12178,10/4/2018,13:52,Thursday,ST CLAIR WEST STATION,EUBK,10,13,N,YU,5686,Brakes,10,13,2018,13,c
12178,12179,10/4/2018,15:01,Thursday,UNION STATION,MUPAA,3,6,N,YU,6061,Passenger Assistance Alarm Activated - No Trouble Found,10,15,2018,15,c
12179,12180,10/4/2018,15:29,Thursday,SHEPPARD WEST STATION,MUIS,5,8,N,YU,5771,Injured or ill Customer (In Station) - Transported,10,15,2018,15,c
12180,12181,10/4/2018,16:01,Thursday,BROADVIEW STATION,EUDO,8,10,W,BD,5211,Door Problems - Faulty Equipment,10,16,2018,16,c
12181,12182,10/4/2018,17:14,Thursday,BATHURST STATION,MUIR,4,6,W,BD,5317,Injured or ill Customer (On Train) - Medical Aid Refused,10,17,2018,17,d
12182,12183,10/4/2018,17:16,Thursday,DONLANDS STATION,SUDP,4,6,E,BD,5266,Disorderly Patron,10,17,2018,17,d
12183,12184,10/4/2018,18:07,Thursday,ST GEORGE BD STATION,MUIR,4,6,W,BD,5240,Injured or ill Customer (On Train) - Medical Aid Refused,10,18,2018,18,d
12184,12185,10/4/2018,18:33,Thursday,KENNEDY BD STATION,MUIR,5,8,E,BD,5024,Injured or ill Customer (On Train) - Medical Aid Refused,10,18,2018,18,d
12185,12186,10/4/2018,19:39,Thursday,WOODBINE STATION,SUDP,15,18,E,BD,5262,Disorderly Patron,10,19,2018,19,d
12186,12187,10/4/2018,20:21,Thursday,WILSON STATION,MUO,3,6,S,YU,0,Miscellaneous Other,10,20,2018,20,e
12187,12188,10/4/2018,20:26,Thursday,YONGE BLOOR BD STATION,SUDP,3,6,W,BD,5261,Disorderly Patron,10,20,2018,20,e
