,id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year,Time,Time_group
12473,12474,10/20/2018,0:29,Saturday,WELLESLEY STATION,SUDP,8,13,N,YU,6091,Disorderly Patron,10,0,2018,24,e
12474,12475,10/20/2018,0:41,Saturday,LAWRENCE WEST STATION,TUOS,3,8,N,YU,6101,Operator Overshot Platform,10,0,2018,24,e
12478,12479,10/20/2018,5:58,Saturday,ST GEORGE YUS STATION,MUO,6,11,S,YU,0,Miscellaneous Other,10,5,2018,29,f
12479,12480,10/20/2018,10:04,Saturday,ST CLAIR WEST STATION,PUTWZ,7,11,N,YU,5516,Work Zone Problems - Track,10,10,2018,10,c
12480,12481,10/20/2018,10:17,Saturday,GLENCAIRN STATION,TUOS,3,8,S,YU,5616,Operator Overshot Platform,10,10,2018,10,c
12482,12483,10/20/2018,11:18,Saturday,ST CLAIR STATION,TUOS,5,10,S,YU,5691,Operator Overshot Platform,10,11,2018,11,c
12486,12487,10/20/2018,19:48,Saturday,ST CLAIR WEST STATION,PUSTS,6,11,N,YU,5536,Signals - Train Stops,10,19,2018,19,d
12487,12488,10/20/2018,22:22,Saturday,EGLINTON STATION,MUIR,3,8,N,YU,5441,Injured or ill Customer (On Train) - Medical Aid Refused,10,22,2018,22,e
12490,12491,10/21/2018,1:01,Sunday,EGLINTON STATION,MUTO,4,9,S,YU,5431,Misc. Transportation Other - Employee Non-Chargeable,10,1,2018,25,e
12492,12493,10/21/2018,8:08,Sunday,SHEPPARD WEST STATION,MUATC,7,12,N,YU,5776,ATC Project,10,8,2018,8,b
12493,12494,10/21/2018,12:30,Sunday,SUMMERHILL STATION,SUO,10,15,S,YU,5876,Passenger Other,10,12,2018,12,c
12494,12495,10/21/2018,13:20,Sunday,ST GEORGE YUS STATION,MUIR,6,10,N,YU,6096,Injured or ill Customer (On Train) - Medical Aid Refused,10,13,2018,13,c
12496,12497,10/21/2018,16:00,Sunday,ST CLAIR STATION,MUPAA,8,12,N,YU,6016,Passenger Assistance Alarm Activated - No Trouble Found,10,16,2018,16,c
12497,12498,10/21/2018,18:14,Sunday,VAUGHAN MC STATION,SUDP,18,22,N,YU,5516,Disorderly Patron,10,18,2018,18,d
12498,12499,10/21/2018,18:16,Sunday,FINCH STATION,MUIR,4,8,S,YU,5941,Injured or ill Customer (On Train) - Medical Aid Refused,10,18,2018,18,d
12499,12500,10/21/2018,18:26,Sunday,SHEPPARD WEST STATION,TUATC,9,13,N,YU,5426,ATC Operator Related,10,18,2018,18,d
12500,12501,10/21/2018,19:08,Sunday,VAUGHAN MC STATION,MUI,4,8,S,YU,5456,Injured or ill Customer (On Train) - Transported,10,19,2018,19,d
12501,12502,10/21/2018,21:03,Sunday,WELLESLEY STATION,MUPAA,3,8,N,YU,5826,Passenger Assistance Alarm Activated - No Trouble Found,10,21,2018,21,e
12505,12506,10/22/2018,8:40,Monday,COLLEGE STATION,MUIR,3,5,S,YU,5591,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12506,12507,10/22/2018,13:21,Monday,OSGOODE STATION,MUPAA,3,6,S,YU,5566,Passenger Assistance Alarm Activated - No Trouble Found,10,13,2018,13,c
12507,12508,10/22/2018,13:59,Monday,EGLINTON WEST STATION,MUI,30,33,N,YU,5626,Injured or ill Customer (On Train) - Transported,10,13,2018,13,c
12509,12510,10/22/2018,17:20,Monday,ST GEORGE YUS STATION,PUSRA,3,5,S,YU,5461,Subway Radio System Fault ,10,17,2018,17,d
12510,12511,10/22/2018,17:29,Monday,YONGE BLOOR YUS STATION,MUPAA,3,5,N,YU,5806,Passenger Assistance Alarm Activated - No Trouble Found,10,17,2018,17,d
12511,12512,10/22/2018,22:13,Monday,EGLINTON STATION,MUIR,3,8,N,YU,6086,Injured or ill Customer (On Train) - Medical Aid Refused,10,22,2018,22,e
12512,12513,10/22/2018,22:14,Monday,EGLINTON STATION,MUTO,3,8,S,YU,6116,Misc. Transportation Other - Employee Non-Chargeable,10,22,2018,22,e
12513,12514,10/22/2018,22:27,Monday,SHEPPARD-YONGE YUS STATION,MUIR,18,23,S,YU,5846,Injured or ill Customer (On Train) - Medical Aid Refused,10,22,2018,22,e
12516,12517,10/23/2018,0:44,Tuesday,DUNDAS STATION,MUO,4,9,N,YU,6001,Miscellaneous Other,10,0,2018,24,e
12517,12518,10/23/2018,2:29,Tuesday,YORK UNIVERSITY STATIO,MUATC,10,15,N,YU,5886,ATC Project,10,2,2018,26,f
12519,12520,10/23/2018,6:16,Tuesday,SHEPPARD WEST STATION,MUNOA,3,7,N,YU,0,No Operator Immediately Available - Not E.S.A. Related ,10,6,2018,6,a
12520,12521,10/23/2018,6:29,Tuesday,SHEPPARD WEST STATION,MUATC,4,8,N,YU,5706,ATC Project,10,6,2018,6,a
12521,12522,10/23/2018,7:12,Tuesday,FINCH STATION,MUTO,3,5,S,YU,5551,Misc. Transportation Other - Employee Non-Chargeable,10,7,2018,7,b
12526,12527,10/23/2018,9:58,Tuesday,DAVISVILLE STATION,MUPLB,23,25,S,YU,5646,Fire/Smoke Plan B - Source TTC,10,9,2018,9,b
12533,12534,10/23/2018,17:21,Tuesday,DUNDAS STATION,MUIR,4,6,S,YU,5706,Injured or ill Customer (On Train) - Medical Aid Refused,10,17,2018,17,d
12534,12535,10/23/2018,17:31,Tuesday,QUEEN STATION,MUIR,3,5,S,YU,6126,Injured or ill Customer (On Train) - Medical Aid Refused,10,17,2018,17,d
12539,12540,10/24/2018,13:51,Wednesday,ROSEDALE STATION,SUDP,3,6,N,YU,5716,Disorderly Patron,10,13,2018,13,c
12540,12541,10/24/2018,14:10,Wednesday,ST GEORGE YUS STATION,MUPAA,3,6,N,YU,5966,Passenger Assistance Alarm Activated - No Trouble Found,10,14,2018,14,c
12541,12542,10/24/2018,15:44,Wednesday,DAVISVILLE STATION,TUNIP,4,7,S,YU,6131,Operator Not In Position,10,15,2018,15,c
12542,12543,10/24/2018,15:45,Wednesday,ST GEORGE YUS STATION,MUI,3,5,N,YU,5451,Injured or ill Customer (On Train) - Transported,10,15,2018,15,c
12543,12544,10/24/2018,15:52,Wednesday,DAVISVILLE STATION,SUAP,5,7,S,YU,5561,Assault / Patron Involved,10,15,2018,15,c
12544,12545,10/24/2018,17:52,Wednesday,ROSEDALE STATION,EUTRD,3,5,N,YU,5421,TR Cab Doors,10,17,2018,17,d
12545,12546,10/24/2018,17:53,Wednesday,UNION STATION,EUTM,3,5,S,YU,5861,Traction Motors,10,17,2018,17,d
12546,12547,10/24/2018,18:04,Wednesday,DAVISVILLE STATION,TUCC,4,6,S,YU,5991,Transit Control Related Problems,10,18,2018,18,d
12547,12548,10/24/2018,18:06,Wednesday,DUNDAS STATION,MUD,3,5,N,YU,5976,Door Problems - Passenger Related,10,18,2018,18,d
12548,12549,10/24/2018,19:56,Wednesday,FINCH STATION,MUIE,3,6,N,YU,5811,Injured Employee,10,19,2018,19,d
12549,12550,10/24/2018,20:12,Wednesday,NORTH YORK CTR STATION,SUDP,13,16,N,YU,5686,Disorderly Patron,10,20,2018,20,e
12551,12552,10/24/2018,23:47,Wednesday,EGLINTON STATION,MUI,19,24,N,YU,5781,Injured or ill Customer (On Train) - Transported,10,23,2018,23,e
12552,12553,10/25/2018,6:08,Thursday,WILSON STATION,MUSC,3,5,S,YU,5931,Miscellaneous Speed Control,10,6,2018,6,a
12553,12554,10/25/2018,7:59,Thursday,VAUGHAN MC STATION,EUTL,4,8,S,YU,5821,Trainline System,10,7,2018,7,b
12556,12557,10/25/2018,11:03,Thursday,FINCH STATION,EUDO,3,6,S,YU,6001,Door Problems - Faulty Equipment,10,11,2018,11,c
12559,12560,10/25/2018,13:19,Thursday,WELLESLEY STATION,SUO,3,6,S,YU,5781,Passenger Other,10,13,2018,13,c
12560,12561,10/25/2018,13:54,Thursday,SHEPPARD WEST STATION,TUNIP,5,8,S,YU,5456,Operator Not In Position,10,13,2018,13,c
12561,12562,10/25/2018,15:23,Thursday,ST CLAIR STATION,MUPLB,8,11,N,YU,5421,Fire/Smoke Plan B - Source TTC,10,15,2018,15,c
12564,12565,10/25/2018,17:49,Thursday,SHEPPARD-YONGE YUS STATION,MUIR,6,8,N,YU,5556,Injured or ill Customer (On Train) - Medical Aid Refused,10,17,2018,17,d
12567,12568,10/25/2018,20:02,Thursday,YONGE BLOOR YUS STATION,MUNOA,3,5,S,YU,5541,No Operator Immediately Available - Not E.S.A. Related ,10,20,2018,20,e
12568,12569,10/25/2018,21:51,Thursday,ST GEORGE YUS STATION,SUDP,3,8,S,YU,6086,Disorderly Patron,10,21,2018,21,e
12570,12571,10/26/2018,1:31,Friday,SPADINA YUS STATION,SUEAS,9,14,S,YU,5501,Emergency Alarm Station Activation,10,1,2018,25,e
12572,12573,10/26/2018,7:44,Friday,COLLEGE STATION,MUPAA,3,5,S,YU,5561,Passenger Assistance Alarm Activated - No Trouble Found,10,7,2018,7,b
12574,12575,10/26/2018,8:25,Friday,DAVISVILLE STATION,MUPAA,3,5,S,YU,5486,Passenger Assistance Alarm Activated - No Trouble Found,10,8,2018,8,b
12575,12576,10/26/2018,8:48,Friday,EGLINTON STATION,MUIR,3,5,S,YU,5391,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12577,12578,10/26/2018,10:17,Friday,SHEPPARD WEST STATION,TUNIP,3,6,S,YU,6116,Operator Not In Position,10,10,2018,10,c
12578,12579,10/26/2018,11:51,Friday,YONGE BLOOR YUS STATION,SUUT,10,13,S,YU,5391,Unauthorized at Track Level,10,11,2018,11,c
12581,12582,10/26/2018,16:29,Friday,DAVISVILLE STATION,MUO,3,5,S,YU,5731,Miscellaneous Other,10,16,2018,16,c
12582,12583,10/26/2018,16:33,Friday,VAUGHAN MC STATION,MUIR,3,5,S,YU,6051,Injured or ill Customer (On Train) - Medical Aid Refused,10,16,2018,16,c
12583,12584,10/26/2018,16:41,Friday,WILSON STATION,MUNOA,3,5,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,10,16,2018,16,c
12584,12585,10/26/2018,17:35,Friday,UNION STATION,SUDP,6,8,S,YU,5391,Disorderly Patron,10,17,2018,17,d
12587,12588,10/26/2018,20:15,Friday,SHEPPARD WEST STATION,MUNOA,3,5,S,YU,5481,No Operator Immediately Available - Not E.S.A. Related ,10,20,2018,20,e
12589,12590,10/26/2018,21:58,Friday,SHEPPARD WEST STATION,TUNIP,4,9,S,YU,5921,Operator Not In Position,10,21,2018,21,e
12591,12592,10/27/2018,1:32,Saturday,FINCH WEST STATION,EUCD,5,10,N,YU,5906,Consequential Delay (2nd Delay Same Fault),10,1,2018,25,e
12593,12594,10/27/2018,6:20,Saturday,VAUGHAN MC STATION,EUO,3,8,S,YU,5481,RC&S Other,10,6,2018,6,a
12595,12596,10/27/2018,6:47,Saturday,SHEPPARD WEST STATION,MUATC,15,0,N,YU,5856,ATC Project,10,6,2018,6,a
12598,12599,10/27/2018,11:12,Saturday,DUNDAS STATION,MUI,15,19,S,YU,5651,Injured or ill Customer (On Train) - Transported,10,11,2018,11,c
12607,12608,10/27/2018,19:51,Saturday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,0,No Operator Immediately Available ,10,19,2018,19,d
12608,12609,10/27/2018,20:05,Saturday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,0,No Operator Immediately Available ,10,20,2018,20,e
12610,12611,10/27/2018,20:40,Saturday,KING STATION,EUNT,6,11,S,YU,5906,Equipment - No Trouble Found,10,20,2018,20,e
12611,12612,10/27/2018,21:00,Saturday,VAUGHAN MC STATION,TUNOA,5,10,,YU,6126,No Operator Immediately Available ,10,21,2018,21,e
12612,12613,10/27/2018,21:01,Saturday,MUSEUM STATION,MUIR,9,14,S,YU,5401,Injured or ill Customer (On Train) - Medical Aid Refused,10,21,2018,21,e
12618,12619,10/28/2018,17:59,Sunday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,5641,No Operator Immediately Available ,10,17,2018,17,d
12619,12620,10/28/2018,18:19,Sunday,DAVISVILLE STATION,EUBK,3,8,N,YU,5656,Brakes,10,18,2018,18,d
12621,12622,10/29/2018,5:46,Monday,YORK MILLS STATION,PUSWZ,7,0,N,YU,5911,Work Zone Problems - Signals,10,5,2018,29,f
12622,12623,10/29/2018,5:49,Monday,DAVISVILLE STATION,PUSWZ,5,0,S,YU,5661,Work Zone Problems - Signals,10,5,2018,29,f
12623,12624,10/29/2018,6:47,Monday,SHEPPARD WEST STATION,MUATC,7,11,N,YU,5506,ATC Project,10,6,2018,6,a
12625,12626,10/29/2018,8:32,Monday,ROSEDALE STATION,MUIR,3,5,S,YU,6136,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12626,12627,10/29/2018,8:54,Monday,WILSON STATION,MUIR,4,8,S,YU,5696,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12627,12628,10/29/2018,8:56,Monday,ST CLAIR STATION,MUIR,6,8,S,YU,5546,Injured or ill Customer (On Train) - Medical Aid Refused,10,8,2018,8,b
12629,12630,10/29/2018,11:46,Monday,ST CLAIR WEST STATION,MUI,4,7,N,YU,5656,Injured or ill Customer (On Train) - Transported,10,11,2018,11,c
12631,12632,10/29/2018,16:18,Monday,KING STATION,MUPAA,4,6,S,YU,5601,Passenger Assistance Alarm Activated - No Trouble Found,10,16,2018,16,c
12632,12633,10/29/2018,16:45,Monday,ST CLAIR STATION,MUPAA,3,5,S,YU,5611,Passenger Assistance Alarm Activated - No Trouble Found,10,16,2018,16,c
12633,12634,10/29/2018,17:15,Monday,ST GEORGE YUS STATION,SUUT,5,8,N,YU,5928,Unauthorized at Track Level,10,17,2018,17,d
12637,12638,10/29/2018,19:52,Monday,SUMMERHILL STATION,MUPAA,3,5,N,YU,5836,Passenger Assistance Alarm Activated - No Trouble Found,10,19,2018,19,d
12639,12640,10/30/2018,5:50,Tuesday,VAUGHAN MC STATION,PUTWZ,7,0,S,YU,5676,Work Zone Problems - Track,10,5,2018,29,f
12640,12641,10/30/2018,6:55,Tuesday,WILSON STATION,PUSI,6,8,N,YU,6081,Signals or Related Components Failure ,10,6,2018,6,a
12641,12642,10/30/2018,7:43,Tuesday,WILSON STATION,TUMVS,3,5,S,YU,5471,Operator Violated Signal,10,7,2018,7,b
12643,12644,10/30/2018,8:04,Tuesday,SHEPPARD WEST STATION,EUBO,4,8,S,YU,5946,Body,10,8,2018,8,b
12645,12646,10/30/2018,10:46,Tuesday,DAVISVILLE STATION,MUIR,7,10,N,YU,5606,Injured or ill Customer (On Train) - Medical Aid Refused,10,10,2018,10,c
12646,12647,10/30/2018,12:26,Tuesday,VAUGHAN MC STATION,SUDP,3,6,S,YU,5551,Disorderly Patron,10,12,2018,12,c
12648,12649,10/30/2018,16:09,Tuesday,ST CLAIR WEST STATION,MUDD,3,6,N,YU,5591,Door Problems - Debris Related,10,16,2018,16,c
12650,12651,10/30/2018,18:55,Tuesday,EGLINTON WEST STATION,SUDP,4,6,N,YU,5571,Disorderly Patron,10,18,2018,18,d
12652,12653,10/31/2018,8:08,Wednesday,FINCH STATION,EUDO,3,5,S,YU,6001,Door Problems - Faulty Equipment,10,8,2018,8,b
12660,12661,10/31/2018,17:20,Wednesday,FINCH STATION,TUO,4,6,N,YU,5461,Transportation Department - Other,10,17,2018,17,d
12661,12662,10/31/2018,17:28,Wednesday,MUSEUM STATION,MUPAA,3,5,N,YU,5566,Passenger Assistance Alarm Activated - No Trouble Found,10,17,2018,17,d
12662,12663,10/31/2018,18:00,Wednesday,FINCH STATION,TUSUP,5,7,S,YU,5831,Supervisory Error,10,18,2018,18,d
12663,12664,10/31/2018,18:32,Wednesday,VAUGHAN MC STATION,MUTO,3,5,N,YU,5736,Misc. Transportation Other - Employee Non-Chargeable,10,18,2018,18,d
12665,12666,10/31/2018,19:31,Wednesday,EGLINTON STATION,SUDP,3,5,S,YU,5876,Disorderly Patron,10,19,2018,19,d
12670,12671,11/1/2018,0:23,Thursday,KING STATION,MUPAA,6,11,N,YU,5715,Passenger Assistance Alarm Activated - No Trouble Found,11,0,2018,24,e
12671,12672,11/1/2018,4:58,Thursday,YORK MILLS STATION,PUTWZ,10,0,N,YU,5711,Work Zone Problems - Track,11,4,2018,28,f
12672,12673,11/1/2018,5:50,Thursday,FINCH STATION,EUBK,3,7,S,YU,6076,Brakes,11,5,2018,29,f
12673,12674,11/1/2018,11:10,Thursday,YORKDALE STATION,MUIR,3,6,N,YU,5861,Injured or ill Customer (On Train) - Medical Aid Refused,11,11,2018,11,c
12674,12675,11/1/2018,12:51,Thursday,FINCH STATION,MUI,3,6,S,YU,5761,Injured or ill Customer (On Train) - Transported,11,12,2018,12,c
12676,12677,11/1/2018,18:31,Thursday,YORK MILLS STATION,SUDP,6,8,S,YU,5591,Disorderly Patron,11,18,2018,18,d
12679,12680,11/1/2018,19:40,Thursday,SHEPPARD WEST STATION,MUO,5,8,S,YU,5521,Miscellaneous Other,11,19,2018,19,d
12681,12682,11/2/2018,1:35,Friday,ST CLAIR WEST STATION,MUI,11,16,N,YU,5771,Injured or ill Customer (On Train) - Transported,11,1,2018,25,e
12682,12683,11/2/2018,6:07,Friday,SHEPPARD WEST STATION,TUCC,4,8,N,YU,5386,Transit Control Related Problems,11,6,2018,6,a
12683,12684,11/2/2018,6:31,Friday,SHEPPARD WEST STATION,EUDO,7,11,S,YU,5961,Door Problems - Faulty Equipment,11,6,2018,6,a
12685,12686,11/2/2018,8:36,Friday,VAUGHAN MC STATION,TUATC,3,7,S,YU,5411,ATC Operator Related,11,8,2018,8,b
12691,12692,11/2/2018,16:30,Friday,FINCH STATION,MUI,3,5,N,YU,5741,Injured or ill Customer (On Train) - Transported,11,16,2018,16,c
12692,12693,11/2/2018,17:23,Friday,COLLEGE STATION,MUPAA,3,5,N,YU,6051,Passenger Assistance Alarm Activated - No Trouble Found,11,17,2018,17,d
12694,12695,11/2/2018,23:06,Friday,YORK MILLS STATION,MUIR,5,10,N,YU,5796,Injured or ill Customer (On Train) - Medical Aid Refused,11,23,2018,23,e
12696,12697,11/3/2018,0:57,Saturday,WILSON STATION,EUDO,7,13,N,YU,5606,Door Problems - Faulty Equipment,11,0,2018,24,e
12697,12698,11/3/2018,1:00,Saturday,YONGE BLOOR YUS STATION,MUIR,15,21,N,YU,5431,Injured or ill Customer (On Train) - Medical Aid Refused,11,1,2018,25,e
12698,12699,11/3/2018,6:00,Saturday,VAUGHAN MC STATION,MUNOA,10,20,S,YU,5746,No Operator Immediately Available - Not E.S.A. Related ,11,6,2018,6,a
12701,12702,11/3/2018,14:52,Saturday,FINCH STATION,TUCC,5,11,S,YU,0,Transit Control Related Problems,11,14,2018,14,c
12702,12703,11/3/2018,15:07,Saturday,LAWRENCE STATION,MUPAA,5,11,S,YU,5641,Passenger Assistance Alarm Activated - No Trouble Found,11,15,2018,15,c
12705,12706,11/3/2018,16:12,Saturday,LAWRENCE WEST STATION,MUIR,4,10,N,YU,5741,Injured or ill Customer (On Train) - Medical Aid Refused,11,16,2018,16,c
12706,12707,11/3/2018,19:30,Saturday,SHEPPARD WEST STATION,MUNOA,5,10,S,YU,5561,No Operator Immediately Available - Not E.S.A. Related ,11,19,2018,19,d
12707,12708,11/3/2018,20:43,Saturday,VAUGHAN MC STATION,MUNOA,5,10,,YU,5386,No Operator Immediately Available - Not E.S.A. Related ,11,20,2018,20,e
12708,12709,11/3/2018,20:51,Saturday,ROSEDALE STATION,SUUT,10,15,S,YU,5841,Unauthorized at Track Level,11,20,2018,20,e
12711,12712,11/4/2018,9:14,Sunday,SHEPPARD WEST STATION,MUATC,6,11,N,YU,5581,ATC Project,11,9,2018,9,b
12713,12714,11/4/2018,16:57,Sunday,ST CLAIR STATION,SUDP,3,8,S,YU,5501,Disorderly Patron,11,16,2018,16,c
12716,12717,11/4/2018,20:29,Sunday,DUNDAS STATION,MUDD,4,9,N,YU,5611,Door Problems - Debris Related,11,20,2018,20,e
12717,12718,11/4/2018,20:40,Sunday,ST CLAIR STATION,SUDP,7,12,S,YU,5616,Disorderly Patron,11,20,2018,20,e
12718,12719,11/4/2018,22:06,Sunday,ROSEDALE STATION,TUOS,7,12,S,YU,5676,Operator Overshot Platform,11,22,2018,22,e
12720,12721,11/5/2018,8:17,Monday,MUSEUM STATION,EUTRD,7,9,S,YU,5421,TR Cab Doors,11,8,2018,8,b
12722,12723,11/5/2018,8:59,Monday,DUNDAS STATION,MUIR,5,7,S,YU,5646,Injured or ill Customer (On Train) - Medical Aid Refused,11,8,2018,8,b
12723,12724,11/5/2018,11:14,Monday,SHEPPARD-YONGE YUS STATION,SUDP,3,5,S,YU,5806,Disorderly Patron,11,11,2018,11,c
12724,12725,11/5/2018,12:02,Monday,SHEPPARD WEST STATION,EUME,6,9,N,YU,5586,RC&S Maintenance Error - (Human),11,12,2018,12,c
12726,12727,11/5/2018,14:05,Monday,FINCH STATION,EUTR,3,6,N,YU,5721,Trucks,11,14,2018,14,c
12727,12728,11/5/2018,14:08,Monday,ST CLAIR STATION,MUI,3,6,N,YU,5736,Injured or ill Customer (On Train) - Transported,11,14,2018,14,c
12730,12731,11/5/2018,16:19,Monday,WELLESLEY STATION,MUI,11,13,S,YU,5996,Injured or ill Customer (On Train) - Transported,11,16,2018,16,c
12731,12732,11/5/2018,17:10,Monday,WILSON STATION,EUNT,3,5,S,YU,5581,Equipment - No Trouble Found,11,17,2018,17,d
12733,12734,11/5/2018,18:22,Monday,ST GEORGE YUS STATION,SUDP,3,5,S,YU,5951,Disorderly Patron,11,18,2018,18,d
12734,12735,11/5/2018,18:34,Monday,SHEPPARD WEST STATION,TUATC,3,6,N,YU,5771,ATC Operator Related,11,18,2018,18,d
12735,12736,11/5/2018,19:21,Monday,ST GEORGE YUS STATION,TUMVS,5,8,S,YU,5416,Operator Violated Signal,11,19,2018,19,d
12736,12737,11/5/2018,19:31,Monday,MUSEUM STATION,TUO,4,8,S,YU,5416,Transportation Department - Other,11,19,2018,19,d
12737,12738,11/5/2018,19:50,Monday,ROSEDALE STATION,MUI,20,23,S,YU,5761,Injured or ill Customer (On Train) - Transported,11,19,2018,19,d
12739,12740,11/5/2018,23:50,Monday,DUPONT STATION,MUDD,4,9,N,YU,5481,Door Problems - Debris Related,11,23,2018,23,e
12741,12742,11/6/2018,1:54,Tuesday,YORK MILLS STATION,SUDP,8,13,N,YU,6091,Disorderly Patron,11,1,2018,25,e
12743,12744,11/6/2018,8:13,Tuesday,SUMMERHILL STATION,MUI,13,15,S,YU,5386,Injured or ill Customer (On Train) - Transported,11,8,2018,8,b
12746,12747,11/6/2018,8:35,Tuesday,DAVISVILLE STATION,MUIR,5,7,S,YU,5851,Injured or ill Customer (On Train) - Medical Aid Refused,11,8,2018,8,b
12747,12748,11/6/2018,8:38,Tuesday,EGLINTON STATION,MUIR,3,5,S,YU,6056,Injured or ill Customer (On Train) - Medical Aid Refused,11,8,2018,8,b
12748,12749,11/6/2018,9:23,Tuesday,WILSON STATION,EUBO,3,5,N,YU,5881,Body,11,9,2018,9,b
12752,12753,11/6/2018,13:29,Tuesday,DAVISVILLE STATION,MUWEA,3,6,S,YU,5386,Weather Reports / Related Delays,11,13,2018,13,c
12758,12759,11/6/2018,15:53,Tuesday,KING STATION,MUDD,5,8,S,YU,5991,Door Problems - Debris Related,11,15,2018,15,c
12759,12760,11/6/2018,16:35,Tuesday,DAVISVILLE STATION,TUOS,4,6,S,YU,5626,Operator Overshot Platform,11,16,2018,16,c
12760,12761,11/6/2018,16:40,Tuesday,SUMMERHILL STATION,TUO,4,6,S,YU,5626,Transportation Department - Other,11,16,2018,16,c
12761,12762,11/6/2018,18:08,Tuesday,SHEPPARD-YONGE YUS STATION,EUBO,3,5,N,YU,6101,Body,11,18,2018,18,d
12762,12763,11/6/2018,20:56,Tuesday,COLLEGE STATION,TUO,3,6,N,YU,5706,Transportation Department - Other,11,20,2018,20,e
12763,12764,11/6/2018,23:49,Tuesday,QUEEN STATION,SUDP,3,8,N,YU,5581,Disorderly Patron,11,23,2018,23,e
12765,12766,11/7/2018,6:17,Wednesday,SHEPPARD WEST STATION,MUATC,5,7,N,YU,5541,ATC Project,11,6,2018,6,a
12768,12769,11/7/2018,7:41,Wednesday,KING STATION,MUI,16,18,N,YU,6081,Injured or ill Customer (On Train) - Transported,11,7,2018,7,b
12769,12770,11/7/2018,8:14,Wednesday,QUEEN STATION,MUIR,3,5,S,YU,5666,Injured or ill Customer (On Train) - Medical Aid Refused,11,8,2018,8,b
12770,12771,11/7/2018,8:16,Wednesday,ST CLAIR WEST STATION,MUI,5,7,S,YU,5826,Injured or ill Customer (On Train) - Transported,11,8,2018,8,b
12771,12772,11/7/2018,8:23,Wednesday,SUMMERHILL STATION,MUI,6,8,S,YU,5511,Injured or ill Customer (On Train) - Transported,11,8,2018,8,b
12772,12773,11/7/2018,8:42,Wednesday,EGLINTON STATION,MUIR,7,9,S,YU,5431,Injured or ill Customer (On Train) - Medical Aid Refused,11,8,2018,8,b
12774,12775,11/7/2018,8:48,Wednesday,SHEPPARD WEST STATION,MUPAA,3,5,N,YU,5836,Passenger Assistance Alarm Activated - No Trouble Found,11,8,2018,8,b
12775,12776,11/7/2018,8:58,Wednesday,EGLINTON STATION,MUIR,5,7,S,YU,6086,Injured or ill Customer (On Train) - Medical Aid Refused,11,8,2018,8,b
12776,12777,11/7/2018,9:12,Wednesday,QUEEN'S PARK STATION,MUIR,5,7,S,YU,5871,Injured or ill Customer (On Train) - Medical Aid Refused,11,9,2018,9,b
12777,12778,11/7/2018,9:15,Wednesday,LAWRENCE STATION,SUEAS,15,17,S,YU,5716,Emergency Alarm Station Activation,11,9,2018,9,b
12778,12779,11/7/2018,9:25,Wednesday,WELLESLEY STATION,MUIR,3,5,S,YU,5871,Injured or ill Customer (On Train) - Medical Aid Refused,11,9,2018,9,b
12781,12782,11/7/2018,11:53,Wednesday,ST GEORGE YUS STATION,TUMVS,3,5,N,YU,5771,Operator Violated Signal,11,11,2018,11,c
12782,12783,11/7/2018,12:04,Wednesday,ST CLAIR WEST STATION,TUO,5,8,N,YU,5771,Transportation Department - Other,11,12,2018,12,c
12783,12784,11/7/2018,12:18,Wednesday,NORTH YORK CTR STATION,SUAP,5,7,S,YU,5481,Assault / Patron Involved,11,12,2018,12,c
12784,12785,11/7/2018,13:46,Wednesday,SHEPPARD WEST STATION,TUO,3,5,S,YU,6081,Transportation Department - Other,11,13,2018,13,c
12786,12787,11/7/2018,15:59,Wednesday,ST CLAIR STATION,EUO,3,5,S,YU,6096,RC&S Other,11,15,2018,15,c
12788,12789,11/7/2018,17:02,Wednesday,VAUGHAN MC STATION,EUTR,3,5,S,YU,6096,Trucks,11,17,2018,17,d
12790,12791,11/7/2018,19:02,Wednesday,ST CLAIR STATION,MUI,9,11,N,YU,6121,Injured or ill Customer (On Train) - Transported,11,19,2018,19,d
12791,12792,11/7/2018,19:04,Wednesday,YONGE BLOOR YUS STATION,MUIR,5,7,N,YU,5641,Injured or ill Customer (On Train) - Medical Aid Refused,11,19,2018,19,d
12792,12793,11/7/2018,19:07,Wednesday,DUPONT STATION,SUDP,11,14,S,YU,5781,Disorderly Patron,11,19,2018,19,d
12793,12794,11/7/2018,19:37,Wednesday,FINCH STATION,EUO,3,6,S,YU,5761,RC&S Other,11,19,2018,19,d
12795,12796,11/7/2018,20:44,Wednesday,FINCH STATION,PUSNT,3,6,S,YU,5536,Signal Problem - No Trouble,11,20,2018,20,e
12800,12801,11/8/2018,1:34,Thursday,UNION STATION,MUPAA,5,10,N,YU,5926,Passenger Assistance Alarm Activated - No Trouble Found,11,1,2018,25,e
